transaction_id,user_id,created_at,type,status,method,channel,provider,amount,currency,processing_time_min,reject_reason
4198,1335,2025-10-08 19:15:07,deposit,approved,bank_transfer,chat,ProviderA,500.97,BRL,8,
4199,4733,2025-11-12 19:25:17,deposit,approved,card,chat,ProviderC,375.85,BRL,38,
4200,5626,2025-12-17 05:41:32,deposit,approved,bank_transfer,app,ProviderB,667.35,BRL,4,
4201,3463,2025-12-04 23:08:12,deposit,approved,bank_transfer,app,ProviderC,975.36,BRL,25,
4202,8383,2025-11-16 00:38:09,withdraw,approved,bank_transfer,app,ProviderA,393.06,BRL,805,
4203,9320,2026-01-08 17:09:25,deposit,approved,pix,chat,ProviderA,555.53,BRL,17,
4204,6824,2025-10-15 01:08:59,withdraw,approved,pix,app,ProviderB,440.36,BRL,1163,
4205,6609,2025-10-24 12:34:27,withdraw,approved,pix,crm,ProviderC,885.08,BRL,426,
4206,7207,2025-12-31 06:21:57,deposit,approved,pix,email,ProviderA,1020.17,BRL,5,
4207,1439,2025-11-10 02:07:09,deposit,approved,pix,app,ProviderC,353.34,BRL,2,
4208,4910,2025-11-05 01:25:32,deposit,approved,pix,email,ProviderC,762.89,BRL,13,
4209,3556,2025-09-23 13:47:16,withdraw,approved,pix,crm,ProviderA,2531.62,BRL,100,
4210,6232,2025-11-18 12:02:49,deposit,approved,pix,crm,ProviderC,835.27,BRL,24,
4211,8273,2025-12-17 01:52:22,withdraw,approved,pix,crm,ProviderC,264.13,BRL,336,
4212,7630,2025-10-14 20:32:27,withdraw,approved,pix,app,ProviderC,1185.31,BRL,238,
4213,9606,2025-11-23 13:52:53,deposit,approved,pix,app,ProviderA,569.47,BRL,23,
4214,9104,2025-11-05 12:02:11,deposit,approved,bank_transfer,app,ProviderC,553.76,BRL,6,
4215,9506,2025-12-12 23:40:20,withdraw,approved,pix,crm,ProviderA,3029.19,BRL,256,
4216,9639,2025-11-28 22:33:43,withdraw,approved,card,chat,ProviderC,1400.82,BRL,831,
4217,3718,2025-11-26 22:00:10,deposit,approved,pix,email,ProviderC,169.8,BRL,9,
4218,4355,2025-11-28 16:56:50,withdraw,approved,card,chat,ProviderC,2093.11,BRL,613,
4219,7273,2025-10-30 23:26:09,deposit,approved,card,email,ProviderB,841.32,BRL,19,
4220,1334,2025-12-02 06:25:48,withdraw,denied,pix,crm,ProviderB,1111.44,BRL,795,Documento ilegivel
4221,1924,2026-01-16 04:34:51,deposit,approved,pix,app,ProviderC,1074.63,BRL,11,
4222,4166,2025-11-02 17:20:09,withdraw,approved,pix,app,ProviderB,1604.97,BRL,677,
4223,3748,2025-12-02 23:17:02,withdraw,approved,pix,app,ProviderB,4430.25,BRL,1060,
4224,6197,2025-12-03 07:19:00,withdraw,approved,pix,app,ProviderB,2691.48,BRL,102,
4225,8282,2025-10-29 15:56:24,withdraw,approved,pix,crm,ProviderC,1697.95,BRL,562,
4226,7153,2025-11-16 19:07:27,deposit,approved,pix,crm,ProviderC,326.14,BRL,10,
4227,3311,2025-11-09 14:17:35,deposit,approved,pix,crm,ProviderC,887.42,BRL,13,
4228,9649,2025-12-16 01:20:48,withdraw,approved,pix,app,ProviderA,3139.84,BRL,613,
4229,1500,2026-01-02 18:13:52,withdraw,pending,pix,crm,ProviderC,531.94,BRL,112,
4230,5551,2025-09-23 06:17:30,deposit,approved,pix,email,ProviderB,601.01,BRL,11,
4231,2511,2025-12-06 17:26:57,deposit,approved,pix,crm,ProviderB,991.6,BRL,4,
4232,7425,2025-09-19 20:52:10,deposit,approved,pix,chat,ProviderB,1069.77,BRL,10,
4233,6943,2025-12-09 23:52:49,deposit,approved,card,app,ProviderC,1236.43,BRL,30,
4234,6530,2025-12-21 03:10:10,deposit,approved,pix,crm,ProviderC,604.81,BRL,15,
4235,7983,2025-10-19 01:52:53,withdraw,approved,pix,email,ProviderB,763.61,BRL,184,
4236,4609,2025-12-09 18:47:54,withdraw,denied,bank_transfer,email,ProviderA,3041.56,BRL,994,Documento ilegivel
4237,9653,2025-11-16 03:03:11,deposit,approved,pix,app,ProviderB,232.45,BRL,31,
4238,2825,2025-10-01 16:52:20,deposit,approved,card,app,ProviderA,1505.18,BRL,4,
4239,8530,2025-10-13 05:26:57,deposit,approved,pix,app,ProviderB,498.4,BRL,17,
4240,8057,2026-01-09 01:36:43,deposit,approved,pix,app,ProviderC,839.12,BRL,5,
4241,8556,2025-09-25 20:27:07,deposit,approved,pix,crm,ProviderA,728.28,BRL,13,
4242,9864,2025-12-27 20:43:05,deposit,approved,pix,app,ProviderB,290.64,BRL,22,
4243,9812,2025-10-31 16:21:45,deposit,approved,pix,app,ProviderB,572.43,BRL,42,
4244,8213,2025-10-25 23:20:52,withdraw,approved,pix,crm,ProviderB,3796.92,BRL,296,
4245,4540,2025-11-27 12:07:31,deposit,approved,card,chat,ProviderC,69.1,BRL,29,
4246,5538,2025-11-22 04:25:04,deposit,approved,card,crm,ProviderC,479.28,BRL,6,
4247,4931,2025-12-07 08:47:12,withdraw,approved,pix,crm,ProviderB,955.82,BRL,380,
4248,7122,2025-10-22 03:25:13,deposit,approved,card,crm,ProviderA,878.67,BRL,12,
4249,6973,2025-10-06 05:50:29,withdraw,approved,pix,crm,ProviderC,2804.92,BRL,712,
4250,1789,2026-01-10 06:00:56,deposit,approved,pix,app,ProviderB,1142.22,BRL,23,
4251,2609,2025-11-25 23:41:59,deposit,approved,pix,email,ProviderB,909.87,BRL,8,
4252,3630,2026-01-07 05:24:02,deposit,approved,crypto,crm,ProviderC,1348.75,BRL,28,
4253,7926,2025-12-25 18:40:15,deposit,approved,pix,crm,ProviderB,1235.78,BRL,16,
4254,2573,2025-12-11 20:50:04,withdraw,approved,pix,app,ProviderC,3435.15,BRL,757,
4255,1821,2025-11-12 15:01:08,withdraw,approved,pix,app,ProviderC,550.88,BRL,65,
4256,8938,2025-11-12 23:31:18,deposit,approved,pix,app,ProviderC,1936.71,BRL,18,
4257,1962,2025-10-23 21:13:07,withdraw,approved,pix,chat,ProviderC,887.05,BRL,331,
4258,3495,2025-11-26 01:42:54,deposit,approved,pix,chat,ProviderC,760.71,BRL,18,
4259,9291,2025-10-09 02:34:17,deposit,denied,pix,email,ProviderA,792.11,BRL,7,Dados divergentes
4260,4477,2025-10-16 01:09:19,deposit,approved,card,chat,ProviderA,1278.56,BRL,19,
4261,6012,2025-12-23 00:28:00,deposit,approved,pix,email,ProviderC,935.93,BRL,6,
4262,5195,2025-11-28 13:39:08,deposit,approved,pix,email,ProviderA,1016.39,BRL,7,
4263,5529,2025-11-19 10:20:00,deposit,approved,pix,app,ProviderB,852.36,BRL,20,
4264,5070,2026-01-03 13:00:35,deposit,approved,pix,email,ProviderB,1057.99,BRL,34,
4265,6236,2025-10-31 11:17:30,deposit,approved,pix,app,ProviderA,791.76,BRL,26,
4266,6725,2025-11-04 03:55:41,deposit,approved,pix,chat,ProviderC,326.16,BRL,14,
4267,4648,2025-12-13 11:24:07,deposit,approved,pix,chat,ProviderC,233.37,BRL,2,
4268,5994,2025-11-21 19:52:19,withdraw,denied,card,crm,ProviderA,2674.07,BRL,172,Dados divergentes
4269,6690,2026-01-02 15:30:46,withdraw,approved,pix,email,ProviderC,540.37,BRL,741,
4270,6917,2025-12-16 07:35:37,withdraw,denied,pix,chat,ProviderA,183.36,BRL,1134,Falha no provedor
4271,7849,2025-10-01 07:54:38,deposit,approved,pix,chat,ProviderC,461.34,BRL,7,
4272,7063,2025-12-17 22:38:16,withdraw,approved,pix,crm,ProviderB,1149.65,BRL,146,
4273,8271,2025-10-31 08:07:09,withdraw,approved,bank_transfer,email,ProviderB,3027.64,BRL,307,
4274,1129,2025-12-23 06:11:00,deposit,approved,crypto,app,ProviderC,154.62,BRL,29,
4275,3880,2025-10-25 08:58:14,deposit,approved,pix,crm,ProviderA,687.61,BRL,20,
4276,8974,2025-11-22 16:22:22,withdraw,denied,bank_transfer,chat,ProviderB,1402.55,BRL,351,Conta bancaria invalida
4277,3509,2025-11-22 05:10:26,deposit,approved,pix,chat,ProviderC,1476.55,BRL,37,
4278,7334,2025-12-07 18:43:29,withdraw,approved,pix,chat,ProviderB,3001.29,BRL,473,
4279,5308,2025-12-01 14:41:19,deposit,approved,card,chat,ProviderB,108.55,BRL,3,
4280,9459,2025-10-19 02:12:58,deposit,pending,pix,chat,ProviderB,801.96,BRL,11,
4281,1937,2025-12-01 01:31:23,deposit,approved,card,crm,ProviderC,942.53,BRL,20,
4282,3886,2026-01-13 19:12:58,deposit,approved,bank_transfer,app,ProviderC,420.39,BRL,3,
4283,9985,2025-10-03 19:42:23,deposit,approved,pix,crm,ProviderC,206.46,BRL,24,
4284,8543,2025-12-30 14:01:25,withdraw,approved,bank_transfer,crm,ProviderA,306.12,BRL,555,
4285,9316,2025-09-24 13:38:10,withdraw,approved,crypto,crm,ProviderC,772.51,BRL,1250,
4286,2850,2025-11-11 09:36:28,deposit,approved,card,chat,ProviderC,280.2,BRL,6,
4287,2190,2025-12-09 11:52:43,withdraw,approved,pix,chat,ProviderC,683.71,BRL,102,
4288,1764,2025-11-03 19:34:29,withdraw,approved,pix,chat,ProviderC,1604.07,BRL,1260,
4289,2920,2025-12-01 13:22:31,deposit,approved,card,chat,ProviderA,649.66,BRL,17,
4290,4742,2025-12-20 08:08:26,withdraw,approved,pix,crm,ProviderB,870.98,BRL,163,
4291,3148,2025-12-14 04:08:00,deposit,approved,pix,crm,ProviderA,392.35,BRL,5,
4292,5005,2025-12-15 12:46:43,deposit,approved,pix,chat,ProviderB,1106.38,BRL,15,
4293,7791,2026-01-01 02:16:10,withdraw,approved,bank_transfer,crm,ProviderA,981.87,BRL,913,
4294,1158,2025-12-16 15:36:41,deposit,approved,pix,crm,ProviderA,235.15,BRL,8,
4295,6306,2025-10-03 01:39:07,withdraw,approved,pix,chat,ProviderC,1424.92,BRL,359,
4296,1524,2026-01-03 01:36:04,deposit,approved,pix,app,ProviderC,859.54,BRL,28,
4297,7359,2025-11-19 02:48:51,withdraw,approved,bank_transfer,email,ProviderC,94.8,BRL,106,
4298,3567,2025-09-26 13:06:50,withdraw,approved,pix,app,ProviderB,3766.43,BRL,734,
4299,6748,2026-01-08 12:58:38,withdraw,approved,pix,chat,ProviderB,3978.92,BRL,1163,
4300,2117,2025-12-06 16:38:21,deposit,approved,pix,email,ProviderC,958.85,BRL,28,
4301,2222,2025-10-12 19:00:32,deposit,approved,pix,email,ProviderA,612.41,BRL,35,
4302,1902,2025-10-13 23:14:32,deposit,approved,pix,chat,ProviderA,90.11,BRL,34,
4303,6537,2025-12-21 08:32:11,withdraw,approved,pix,chat,ProviderB,958.2,BRL,652,
4304,9478,2026-01-06 23:57:21,deposit,denied,card,chat,ProviderA,114.5,BRL,11,Dados divergentes
4305,1453,2026-01-11 18:30:07,deposit,approved,pix,crm,ProviderB,405.1,BRL,9,
4306,8053,2025-12-23 08:55:41,withdraw,approved,pix,email,ProviderB,1110.85,BRL,614,
4307,6910,2025-09-23 00:56:00,deposit,approved,pix,email,ProviderC,297.39,BRL,21,
4308,1348,2025-11-14 10:12:44,deposit,approved,pix,crm,ProviderA,844.04,BRL,6,
4309,7651,2025-10-10 00:06:10,withdraw,approved,pix,crm,ProviderA,1924.14,BRL,888,
4310,7387,2025-09-25 20:45:06,withdraw,denied,pix,chat,ProviderB,1414.2,BRL,418,Falha no provedor
4311,9441,2025-10-07 20:45:38,deposit,approved,pix,chat,ProviderA,1345.21,BRL,9,
4312,3697,2026-01-02 00:57:37,deposit,approved,card,app,ProviderB,1329.3,BRL,30,
4313,4727,2025-09-25 09:15:09,deposit,approved,pix,email,ProviderB,1198.77,BRL,11,
4314,2884,2025-10-17 06:50:41,deposit,approved,pix,app,ProviderB,981.24,BRL,17,
4315,6818,2025-10-02 02:16:05,deposit,approved,pix,email,ProviderA,1285.72,BRL,17,
4316,5997,2026-01-17 10:26:07,deposit,approved,crypto,email,ProviderB,1381.45,BRL,38,
4317,7763,2025-12-15 18:52:34,deposit,approved,pix,chat,ProviderC,919.48,BRL,3,
4318,5327,2025-10-20 13:16:45,deposit,approved,pix,crm,ProviderB,337.33,BRL,20,
4319,9060,2025-10-28 01:16:50,deposit,approved,pix,crm,ProviderA,524.84,BRL,13,
4320,4083,2025-11-23 18:08:59,deposit,approved,bank_transfer,crm,ProviderB,408.53,BRL,5,
4321,2134,2026-01-03 14:30:53,withdraw,approved,pix,email,ProviderA,199.61,BRL,247,
4322,3698,2025-12-15 19:07:16,deposit,approved,pix,email,ProviderC,798.38,BRL,13,
4323,1430,2026-01-16 05:23:40,deposit,approved,pix,crm,ProviderC,1019.24,BRL,36,
4324,2787,2025-12-10 18:40:08,withdraw,approved,crypto,app,ProviderB,2129.72,BRL,91,
4325,5255,2025-12-07 23:08:00,deposit,approved,crypto,app,ProviderB,1218.42,BRL,27,
4326,2273,2025-09-28 20:29:31,deposit,approved,bank_transfer,crm,ProviderB,709.83,BRL,43,
4327,1255,2026-01-08 23:09:14,withdraw,pending,pix,app,ProviderA,1849.31,BRL,536,
4328,5110,2025-10-17 14:17:34,deposit,approved,pix,crm,ProviderA,661.28,BRL,21,
4329,6527,2025-10-16 22:55:04,withdraw,denied,pix,app,ProviderA,133.3,BRL,132,Conta bancaria invalida
4330,6551,2025-10-25 15:20:00,withdraw,approved,pix,crm,ProviderB,1665.95,BRL,1201,
4331,1304,2026-01-02 16:30:31,withdraw,approved,pix,email,ProviderB,718.28,BRL,389,
4332,3015,2026-01-12 15:07:57,withdraw,approved,card,crm,ProviderB,495.73,BRL,299,
4333,6022,2025-09-26 09:08:54,deposit,approved,bank_transfer,email,ProviderA,779.57,BRL,22,
4334,8110,2025-10-12 04:16:53,deposit,approved,pix,app,ProviderB,1357.41,BRL,16,
4335,7956,2025-11-20 05:20:27,deposit,approved,pix,app,ProviderB,1023.48,BRL,18,
4336,4578,2025-10-24 13:08:33,deposit,approved,pix,app,ProviderA,1007.8,BRL,9,
4337,1660,2025-10-26 14:32:10,withdraw,approved,pix,crm,ProviderB,2233.23,BRL,366,
4338,1345,2025-11-10 03:36:57,withdraw,pending,pix,chat,ProviderC,291.78,BRL,359,
4339,8068,2026-01-09 16:25:47,deposit,approved,pix,crm,ProviderC,1093.13,BRL,11,
4340,4048,2025-12-20 00:03:54,deposit,approved,pix,email,ProviderA,1118.79,BRL,13,
4341,4569,2025-10-31 08:05:19,deposit,denied,pix,crm,ProviderA,581.94,BRL,16,Dados divergentes
4342,8167,2025-11-25 11:18:37,deposit,approved,pix,crm,ProviderA,1274.96,BRL,6,
4343,1412,2025-11-14 07:18:13,deposit,approved,bank_transfer,chat,ProviderC,580.31,BRL,8,
4344,6302,2025-11-03 01:01:51,withdraw,pending,pix,email,ProviderB,2486.79,BRL,807,
4345,9386,2025-10-27 06:05:54,deposit,approved,pix,app,ProviderB,128.91,BRL,18,
4346,4663,2025-09-23 05:47:27,deposit,approved,card,email,ProviderB,64.95,BRL,3,
4347,9504,2025-10-09 18:55:22,deposit,approved,bank_transfer,crm,ProviderC,507.52,BRL,3,
4348,5608,2025-12-27 06:39:38,withdraw,approved,pix,chat,ProviderC,2265.04,BRL,363,
4349,7185,2025-10-22 16:28:49,deposit,approved,pix,email,ProviderC,542.56,BRL,34,
4350,2534,2025-12-12 20:16:51,deposit,approved,pix,chat,ProviderA,1213.12,BRL,7,
4351,6560,2025-10-28 16:42:58,deposit,approved,crypto,email,ProviderC,660.07,BRL,8,
4352,7757,2025-10-11 07:43:11,deposit,approved,pix,app,ProviderB,863.13,BRL,7,
4353,8783,2025-12-07 15:20:44,deposit,approved,pix,chat,ProviderA,709.69,BRL,30,
4354,4400,2026-01-06 00:20:03,withdraw,approved,pix,email,ProviderC,394.32,BRL,183,
4355,7686,2025-10-23 13:08:29,deposit,approved,pix,crm,ProviderC,153.22,BRL,8,
4356,3531,2025-12-20 12:58:20,deposit,approved,pix,crm,ProviderA,1050.9,BRL,10,
4357,1496,2025-11-07 07:10:58,deposit,approved,pix,email,ProviderB,675.03,BRL,4,
4358,9848,2025-12-27 18:11:12,deposit,approved,pix,chat,ProviderA,887.53,BRL,19,
4359,9468,2025-10-19 17:35:43,withdraw,approved,bank_transfer,app,ProviderB,4097.17,BRL,385,
4360,4980,2025-11-06 04:12:15,deposit,denied,pix,chat,ProviderB,1196.74,BRL,25,KYC pendente
4361,6581,2025-12-27 22:37:04,withdraw,approved,bank_transfer,crm,ProviderA,1277.88,BRL,977,
4362,7319,2025-12-04 01:58:16,withdraw,approved,pix,email,ProviderB,1555.04,BRL,1341,
4363,8168,2026-01-06 14:08:41,withdraw,approved,pix,email,ProviderA,3367.79,BRL,1266,
4364,6039,2025-10-28 17:17:30,withdraw,approved,pix,app,ProviderA,2603.86,BRL,364,
4365,3128,2026-01-05 13:54:27,deposit,approved,pix,chat,ProviderB,534.24,BRL,14,
4366,2085,2025-10-26 03:15:28,withdraw,approved,pix,email,ProviderC,1967.41,BRL,368,
4367,4593,2025-12-20 17:25:53,deposit,denied,pix,email,ProviderA,372.24,BRL,12,Falha no provedor
4368,6792,2025-11-30 17:28:20,deposit,approved,pix,email,ProviderB,522.49,BRL,14,
4369,6557,2025-11-28 21:57:14,withdraw,approved,card,email,ProviderC,1784.32,BRL,374,
4370,4114,2025-11-19 04:17:56,deposit,approved,pix,chat,ProviderB,690.04,BRL,30,
4371,7388,2025-11-10 18:07:36,deposit,approved,pix,email,ProviderA,343.99,BRL,4,
4372,7520,2025-10-23 04:31:42,withdraw,approved,bank_transfer,crm,ProviderA,1993.38,BRL,707,
4373,4650,2025-10-30 00:52:29,withdraw,denied,pix,crm,ProviderC,2637.53,BRL,463,Conta bancaria invalida
4374,9993,2025-12-23 21:31:49,deposit,denied,pix,app,ProviderB,331.03,BRL,15,Suspeita de fraude
4375,8577,2025-09-22 12:45:41,withdraw,pending,bank_transfer,crm,ProviderB,1644.47,BRL,24,
4376,1528,2025-10-29 16:57:37,withdraw,approved,pix,email,ProviderB,2241.91,BRL,427,
4377,8345,2025-09-27 21:30:38,deposit,approved,bank_transfer,email,ProviderB,130.66,BRL,10,
4378,1052,2025-10-18 09:53:57,deposit,approved,bank_transfer,app,ProviderB,710.07,BRL,12,
4379,2897,2025-12-30 05:06:15,deposit,approved,card,email,ProviderA,971.18,BRL,12,
4380,6617,2025-10-12 04:39:04,withdraw,approved,crypto,crm,ProviderB,1257.9,BRL,104,
4381,8586,2025-10-21 12:45:19,deposit,approved,pix,app,ProviderA,373.97,BRL,5,
4382,8506,2025-12-03 17:52:42,deposit,approved,bank_transfer,email,ProviderB,1294.1,BRL,25,
4383,7847,2025-12-03 05:56:40,withdraw,approved,pix,chat,ProviderC,1761.36,BRL,190,
4384,7557,2025-11-18 20:06:04,withdraw,approved,pix,app,ProviderC,1954.88,BRL,83,
4385,5737,2025-11-20 18:21:43,deposit,approved,pix,crm,ProviderA,656.49,BRL,7,
4386,2981,2025-11-09 02:10:39,deposit,approved,pix,app,ProviderB,421.09,BRL,30,
4387,1360,2025-10-20 07:07:26,withdraw,approved,bank_transfer,chat,ProviderB,2143.07,BRL,662,
4388,5500,2025-10-03 04:57:58,withdraw,pending,pix,chat,ProviderB,2276.83,BRL,694,
4389,6613,2026-01-13 10:13:23,deposit,approved,pix,chat,ProviderC,91.78,BRL,25,
4390,6709,2025-11-07 00:57:56,deposit,approved,pix,app,ProviderA,122.12,BRL,16,
4391,2622,2025-11-30 11:41:39,withdraw,approved,bank_transfer,email,ProviderB,409.48,BRL,441,
4392,3107,2026-01-15 07:08:35,withdraw,approved,pix,chat,ProviderC,1112.95,BRL,143,
4393,6381,2025-12-19 10:39:31,deposit,approved,pix,email,ProviderA,144.32,BRL,17,
4394,3674,2026-01-15 00:33:03,deposit,approved,pix,crm,ProviderC,388.36,BRL,19,
4395,7177,2025-10-29 01:49:38,withdraw,denied,card,chat,ProviderB,1773.16,BRL,404,Limite excedido
4396,9293,2025-12-04 01:16:21,deposit,approved,pix,app,ProviderC,485.47,BRL,17,
4397,5866,2025-12-21 13:59:27,deposit,approved,pix,crm,ProviderB,657.45,BRL,21,
4398,5266,2025-11-13 23:37:26,withdraw,approved,card,email,ProviderA,1962.29,BRL,184,
4399,7749,2025-11-16 20:51:06,deposit,approved,card,app,ProviderB,350.46,BRL,18,
4400,8477,2025-10-21 06:09:50,withdraw,approved,pix,crm,ProviderC,1735.95,BRL,112,
4401,9947,2025-11-07 14:59:24,deposit,approved,pix,app,ProviderA,479.24,BRL,17,
4402,1304,2025-12-30 04:16:53,deposit,approved,pix,crm,ProviderC,1565.94,BRL,20,
4403,2741,2025-09-19 15:59:48,deposit,approved,pix,crm,ProviderC,1360.38,BRL,20,
4404,8403,2026-01-14 05:09:33,withdraw,denied,crypto,app,ProviderC,2033.27,BRL,1072,Suspeita de fraude
4405,8903,2025-12-05 04:07:10,withdraw,approved,pix,app,ProviderB,2905.09,BRL,364,
4406,4710,2025-12-31 00:26:22,withdraw,approved,pix,chat,ProviderC,1267.85,BRL,355,
4407,5965,2025-10-28 00:13:14,deposit,approved,card,chat,ProviderB,208.8,BRL,18,
4408,8970,2025-11-07 16:27:12,deposit,approved,pix,email,ProviderA,504.76,BRL,25,
4409,5706,2025-11-06 19:51:07,deposit,approved,bank_transfer,email,ProviderB,1172.85,BRL,5,
4410,9700,2026-01-02 14:40:44,deposit,approved,card,chat,ProviderC,859.22,BRL,31,
4411,6822,2025-09-24 03:51:06,deposit,approved,pix,crm,ProviderA,1113.33,BRL,12,
4412,1628,2025-12-06 03:17:47,withdraw,pending,pix,crm,ProviderA,1646.68,BRL,560,
4413,3012,2025-11-19 23:19:26,deposit,denied,pix,email,ProviderC,199.03,BRL,19,Dados divergentes
4414,3859,2025-10-17 19:35:30,withdraw,approved,pix,crm,ProviderC,1433.16,BRL,840,
4415,3534,2025-11-02 12:11:17,withdraw,approved,pix,email,ProviderB,757.25,BRL,507,
4416,6963,2025-12-02 00:35:08,deposit,approved,card,chat,ProviderA,148.77,BRL,12,
4417,5025,2026-01-01 09:35:51,deposit,approved,pix,app,ProviderB,389.74,BRL,19,
4418,5611,2025-12-11 16:46:02,deposit,approved,card,email,ProviderC,464.1,BRL,4,
4419,3843,2026-01-02 18:15:30,deposit,approved,bank_transfer,app,ProviderA,359.27,BRL,9,
4420,5916,2025-12-28 04:49:52,withdraw,approved,card,crm,ProviderA,1992.6,BRL,861,
4421,3054,2025-11-09 11:43:18,withdraw,denied,pix,app,ProviderB,2968.6,BRL,488,Conta bancaria invalida
4422,8448,2025-12-27 20:18:18,deposit,approved,card,email,ProviderA,149.47,BRL,28,
4423,1302,2025-12-18 12:40:51,withdraw,approved,pix,email,ProviderA,2217.34,BRL,951,
4424,7843,2025-11-25 17:24:43,deposit,approved,pix,email,ProviderA,891.61,BRL,4,
4425,8443,2025-12-12 05:29:32,deposit,approved,pix,email,ProviderB,173.88,BRL,13,
4426,6068,2025-11-03 15:22:44,withdraw,approved,pix,app,ProviderB,434.48,BRL,763,
4427,1276,2025-10-14 09:12:07,withdraw,approved,card,email,ProviderC,1726.69,BRL,1299,
4428,9134,2025-11-27 12:04:08,deposit,approved,pix,app,ProviderB,1503.42,BRL,30,
4429,4050,2025-09-26 22:51:30,deposit,approved,pix,chat,ProviderB,313.67,BRL,6,
4430,6672,2025-11-22 19:46:28,deposit,denied,card,email,ProviderA,908.16,BRL,22,Suspeita de fraude
4431,9951,2025-11-30 17:10:59,deposit,approved,pix,app,ProviderA,482.61,BRL,27,
4432,2301,2025-11-14 18:11:09,deposit,pending,pix,email,ProviderB,278.13,BRL,15,
4433,6572,2025-12-31 15:30:56,deposit,approved,card,crm,ProviderC,1456.8,BRL,23,
4434,8080,2025-12-29 06:05:17,deposit,approved,pix,crm,ProviderC,268.44,BRL,19,
4435,7873,2025-09-23 00:37:38,deposit,approved,card,email,ProviderC,1208.57,BRL,10,
4436,2628,2025-09-20 06:32:10,withdraw,pending,bank_transfer,app,ProviderC,3431.21,BRL,828,
4437,3165,2025-12-16 08:29:09,deposit,approved,pix,crm,ProviderC,1185.18,BRL,10,
4438,8581,2025-12-06 07:58:00,deposit,pending,pix,crm,ProviderA,1120.3,BRL,7,
4439,3748,2026-01-01 01:49:29,withdraw,approved,crypto,chat,ProviderB,791.88,BRL,273,
4440,2322,2025-12-21 08:05:57,deposit,approved,pix,app,ProviderC,308.83,BRL,20,
4441,9000,2025-10-24 16:57:15,deposit,approved,pix,app,ProviderC,122.64,BRL,18,
4442,7427,2025-11-07 15:34:05,withdraw,approved,bank_transfer,crm,ProviderB,3693.24,BRL,380,
4443,8257,2025-12-23 11:35:27,withdraw,approved,pix,chat,ProviderC,2311.23,BRL,332,
4444,1187,2025-10-10 05:51:50,deposit,approved,bank_transfer,chat,ProviderB,1583.8,BRL,4,
4445,1765,2025-12-30 12:11:25,withdraw,approved,pix,chat,ProviderB,707.87,BRL,1143,
4446,4453,2025-12-02 23:47:22,withdraw,pending,card,email,ProviderA,3289.27,BRL,506,
4447,3141,2025-11-04 05:51:22,deposit,approved,pix,chat,ProviderC,161.4,BRL,9,
4448,2004,2025-12-20 15:55:51,withdraw,approved,pix,app,ProviderA,426.32,BRL,1159,
4449,5188,2025-12-31 04:22:16,withdraw,approved,pix,crm,ProviderA,1671.46,BRL,132,
4450,9733,2026-01-15 15:51:36,deposit,approved,pix,app,ProviderC,84.6,BRL,23,
4451,6423,2025-11-25 13:06:51,deposit,approved,pix,app,ProviderB,1067.14,BRL,11,
4452,6246,2025-11-02 07:52:11,deposit,approved,pix,app,ProviderB,1147.09,BRL,24,
4453,8914,2025-10-05 17:22:26,withdraw,approved,pix,chat,ProviderB,3015.17,BRL,495,
4454,4171,2025-09-27 22:20:09,deposit,approved,pix,chat,ProviderB,685.37,BRL,7,
4455,7433,2025-12-18 11:47:44,deposit,denied,pix,chat,ProviderB,1247.54,BRL,14,Dados divergentes
